ID,Name,Sex,Age,Height,Weight,Team,Year,Season,City,Sport,Event,Medal
17677,Facundo Campazzo,M,21.0,181.0,85.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
17827,Catarina Juliana Camufal,F,32.0,167.0,67.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
17918,Tue Cantez,F,21.0,188.0,85.0,Turkey,2012,Summer,London,Basketball,Basketball Women's Basketball,
18162,Tssia Pereira De Souza Carcavalli,F,20.0,179.0,61.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
18195,ngela Snia  Monteiro Cardoso,F,33.0,180.0,77.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
18811,"Swintayla Marie ""Swin"" Cash",F,32.0,185.0,74.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
19044,Tamika Devonne Catchings,F,33.0,185.0,77.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
19106,Fabien Causeur,M,25.0,193.0,90.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
19736,Tyson Cleotis Chandler,M,29.0,216.0,107.0,USA,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
19901,Tina Alexandria Charles,F,23.0,193.0,88.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
20211,Chen Jianghua,M,23.0,187.0,73.0,China,2012,Summer,London,Basketball,Basketball Men's Basketball,
20245,Chen Nan,F,29.0,195.0,94.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
20292,Chen Xiaoli,F,30.0,193.0,78.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
21381,"Patricia ""Chuca"" de Oliveira Ferreira",F,33.0,183.0,70.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
21569,Iva Ciglar,F,26.0,169.0,65.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
21787,"Daniel Mark ""Dan"" Clark",M,23.0,210.0,110.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
21935,Vctor Claver Arocas,M,23.0,206.0,107.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
22375,Ndia Gomes Colhado,F,23.0,194.0,88.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
22477,"Stefanie Lyn ""Stef"" Collins",F,29.0,168.0,63.0,Great Britain,2012,Summer,London,Basketball,Basketball Women's Basketball,
23717,Peter Crawford,M,32.0,193.0,88.0,Australia,2012,Summer,London,Basketball,Basketball Men's Basketball,
24825,"Adeola Adedokun ""Ade"" Dagunduro",M,26.0,196.0,,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
24976,Yasemin Begm Dalgalar,F,24.0,183.0,70.0,Turkey,2012,Summer,London,Basketball,Basketball Women's Basketball,
25257,Yelena Igorevna Danilochkina (-Kirillova),F,26.0,183.0,70.0,Russia,2012,Summer,London,Basketball,Basketball Women's Basketball,
25305,Damiris Dantas do Amaral,F,19.0,192.0,80.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
25667,"Anthony Marshon Davis, Jr.",M,19.0,208.0,100.0,USA,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
26052,Nando de Colo,M,25.0,196.0,91.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
27256,Carlos Francisco Delfino,M,29.0,196.0,95.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
27355,"Matthew ""Matt"" Dellavedova",M,21.0,193.0,89.0,Australia,2012,Summer,London,Basketball,Basketball Men's Basketball,
27570,Luol Ajou Deng,M,27.0,206.0,104.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
28209,Boris Babacar Diaw-Riffiod,M,30.0,203.0,115.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
28214,Yakhouba Diawara,M,29.0,201.0,102.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
28498,Jennifer Digbeu (-Gadiou),F,25.0,190.0,82.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
28660,Ding Jinhui,M,22.0,204.0,100.0,China,2012,Summer,London,Basketball,Basketball Men's Basketball,
28688,"Ikechukwu Somtochukwu ""Ike"" Diogu",M,28.0,206.0,115.0,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
29573,Clarissa Cristina dos Santos,F,24.0,183.0,89.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
30560,Cline Dumerc,F,30.0,169.0,60.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
30807,Kevin Wayne Durant,M,23.0,206.0,105.0,USA,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
31897,Mourad El Mabrouk,M,25.0,189.0,84.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
32262,Kateina Elhotov,F,22.0,180.0,66.0,Czech Republic,2012,Summer,London,Basketball,Basketball Women's Basketball,
32921,rika Cristina de Souza,F,30.0,196.0,92.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
33410,Fineza  da Silva Eusbio,F,22.0,178.0,70.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
33722,"Temitope ""Temi"" Fagbenle",F,19.0,192.0,79.0,Great Britain,2012,Summer,London,Basketball,Basketball Women's Basketball,
34560,Madalena de Carvalho Felix,F,22.0,179.0,78.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
34876,"Rodolfo ""Rudy"" Fernndez Farrs",M,27.0,196.0,84.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
35316,Ngendua Filipe,F,30.0,178.0,72.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
36558,Sylvia Shaqueria Fowles,F,26.0,198.0,90.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
36652,Francielle Aparecida do Nascimento,F,24.0,187.0,62.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
36973,Joel Daniel Freeland,M,25.0,208.0,111.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
37168,Vitaly Valeryevich Fridzon,M,26.0,196.0,82.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
37845,Youssef Gaddour,M,22.0,203.0,103.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
38422,Gao Song,F,20.0,190.0,85.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
38496,Alex Ribeiro Garcia,M,32.0,192.0,102.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
38959,Marc Gasol Sez,M,27.0,213.0,122.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
38960,Pau Gasol Sez,M,32.0,215.0,115.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
39393,Mickal Gelabale,M,29.0,201.0,98.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
40058,Mokhtar Ghyaza,M,25.0,205.0,106.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
40158,Adam Gibson,M,25.0,190.0,95.0,Australia,2012,Summer,London,Basketball,Basketball Men's Basketball,
40451,"Emanuel David ""Manu"" Ginbili Maccari",M,34.0,198.0,91.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
40507,Guilherme Giovannoni,M,32.0,204.0,100.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
40967,Elodie Godin,F,27.0,191.0,80.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
41354,milie Gomis,F,28.0,178.0,64.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
41370,Ana Cludia  da Costa Gonalves,F,19.0,182.0,79.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
43022,Nadezhda Sergeyevna Grishayeva,F,23.0,195.0,82.0,Russia,2012,Summer,London,Basketball,Basketball Women's Basketball,
43288,Sandrine Gruda,F,25.0,193.0,83.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
43439,Snia  Sebastio Guadalupe,F,26.0,188.0,77.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
43451,Guan Xin,F,25.0,195.0,90.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
43951,Guo Ailun,M,18.0,192.0,85.0,China,2012,Summer,London,Basketball,Basketball Men's Basketball,
44179,Juan Pedro Gutirrez Llanas,M,28.0,204.0,112.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
44181,Leonardo Martn Gutirrez,M,34.0,200.0,105.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
44673,Mehdi Jamel Labeyrie-Hafsi,M,34.0,203.0,104.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
45350,"Rebecca Lynn ""Becky"" Hammon",F,35.0,168.0,62.0,Russia,2012,Summer,London,Basketball,Basketball Women's Basketball,
45554,Chantelle Handy,F,25.0,188.0,74.0,Great Britain,2012,Summer,London,Basketball,Basketball Women's Basketball,
45866,Alena Hanuov,F,21.0,190.0,83.0,Czech Republic,2012,Summer,London,Basketball,Basketball Women's Basketball,
45970,"James Edward Harden, Jr.",M,22.0,196.0,100.0,USA,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
46229,Kristi Lee Harrower,F,37.0,162.0,63.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
46920,Mohamed Hdidane,M,26.0,207.0,110.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
49353,Kuanitra Holingsvorth,F,23.0,196.0,93.0,Turkey,2012,Summer,London,Basketball,Basketball Women's Basketball,
49887,Hana Horkov-Machov,F,32.0,179.0,71.0,Czech Republic,2012,Summer,London,Basketball,Basketball Women's Basketball,
49892,Yasemin Horasan,F,28.0,186.0,92.0,Turkey,2012,Summer,London,Basketball,Basketball Women's Basketball,
50822,"Marcelo ""Marcelinho"" Tieppo Huertas",M,29.0,191.0,90.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
51504,Serge Jonas Ibaka Ngobila,M,22.0,208.0,107.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
51526,Ekene Chukwu Brian Ibekwe,M,27.0,206.0,100.0,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
51724,Andre Tyler Iguodala,M,28.0,198.0,94.0,USA,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
52133,"Joseph Howarth ""Joe"" Ingles",M,24.0,203.0,91.0,Australia,2012,Summer,London,Basketball,Basketball Men's Basketball,
52768,Luca Ivankovi,F,24.0,198.0,100.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
52901,aziye vegin ner,F,30.0,180.0,69.0,Turkey,2012,Summer,London,Basketball,Basketball Women's Basketball,
52921,Jelena Ivezi,F,28.0,183.0,77.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
53129,Lauren Elizabeth Jackson,F,31.0,196.0,85.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
53494,LeBron Raymone James,M,27.0,203.0,114.0,USA,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
53718,Paulius Janknas,M,28.0,205.0,105.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
53944,Rachel Jarry,F,20.0,186.0,77.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
53983,Simas Jasaitis,M,30.0,201.0,87.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
53990,Hernn Emilio Jasen Cicarelli,M,34.0,199.0,100.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
53995,arnas Jasikeviius,M,36.0,193.0,92.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
54205,Ana Jelavi (Rado-),F,31.0,172.0,63.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
54756,Ji Yanyan,F,27.0,182.0,70.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
55418,Kyle Johnson,M,23.0,195.0,93.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
55616,Asjha Takera Jones,F,31.0,191.0,89.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
55907,Felizarda  da Conceio Jorge,F,27.0,172.0,78.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
56939,Mantas Kalnietis,M,25.0,195.0,90.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
57097,Guillermo Federico Kammerichs,M,32.0,205.0,110.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
57494,Sergey Vasilyevich Karasyov,M,18.0,203.0,80.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
57513,Lisa Ann Kari,F,25.0,186.0,81.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
57588,Karla Cristina Martins da Costa,F,33.0,173.0,65.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
57749,Nilay Kartaltepe (Yiit-),F,33.0,172.0,52.0,Turkey,2012,Summer,London,Basketball,Basketball Women's Basketball,
58079,Rimantas Kauknas,M,35.0,192.0,95.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
58082,Aleksandr Olegovich Kaun,M,27.0,211.0,113.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
58117,Antanas Kavaliauskas,M,27.0,208.0,114.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
58350,Marouan Kechrid,M,31.0,176.0,59.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
59472,Viktor Vladimirovich Khryapa,M,29.0,206.0,107.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
59515,Dmitry Grigoryevich Khvostov,M,22.0,190.0,78.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
60695,Andrey Gennadyevich Kirilenko,M,31.0,208.0,98.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
61145,Teresa Kleindienst-Gabriele,F,32.0,165.0,61.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
61165,Linas Kleiza,M,27.0,203.0,108.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
61514,Nizar Knioua,M,29.0,189.0,83.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
62907,Ilona Kalyuvna Korstin,F,32.0,183.0,67.0,Russia,2012,Summer,London,Basketball,Basketball Women's Basketball,
64833,Petra Kulichov,F,27.0,198.0,82.0,Czech Republic,2012,Summer,London,Basketball,Basketball Women's Basketball,
65354,Marina Vyacheslavovna Kuzina,F,27.0,195.0,86.0,Russia,2012,Summer,London,Basketball,Basketball Women's Basketball,
65669,Marion Laborde,F,25.0,178.0,75.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
65877,Marouan Laghnej,M,26.0,188.0,92.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
67309,Andrew Derek Lawrence,M,22.0,185.0,87.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
67364,Edwige Lawson-Wade,F,33.0,166.0,60.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
68227,"Johannah Alison ""Jo"" Leedham",F,24.0,180.0,76.0,Great Britain,2012,Summer,London,Basketball,Basketball Women's Basketball,
68556,Martn Dario Leiva,M,32.0,210.0,112.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
68585,Ana Lelas,F,29.0,183.0,72.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
68755,"Michael Darrell ""Mike"" Lenzly",M,31.0,189.0,95.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
68881,Florence Lepron,F,27.0,182.0,64.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
69482,Li Shanshan,F,25.0,178.0,62.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
70648,Liu Wei,M,32.0,190.0,90.0,China,2012,Summer,London,Basketball,Basketball Men's Basketball,
70865,Sergio Llull Meli,M,24.0,192.0,91.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
71729,Kevin Wesley Love,M,23.0,208.0,118.0,USA,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
72761,Ma Zengyu,F,29.0,183.0,79.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
72941,Marcelo Magalhes Machado,M,37.0,200.0,,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
73009,Jonas Maiulis,M,27.0,198.0,103.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
73109,Kathleen MacLeod,F,25.0,168.0,61.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
74345,Sandra Mandir (Popovi-),F,34.0,177.0,67.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
74636,Nadir Graciete  de Ftima Manuel,F,25.0,185.0,79.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
75014,"Aleksandar ""Aleks"" Mari",M,27.0,211.0,125.0,Australia,2012,Summer,London,Basketball,Basketball Men's Basketball,
75335,"Marcus ""Marquinhos"" Vinicius Vieira de Sousa",M,28.0,207.0,104.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
76326,Marcos Daniel Mata,M,25.0,199.0,105.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
76847,Nassiela Cristina  de Oliveira Mauricio,F,32.0,186.0,80.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
77086,Mirna Mazi,F,26.0,188.0,79.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
77394,Angel Lajuane McCoughtry,F,25.0,185.0,70.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
78340,Salah Al-Mejri,M,26.0,216.0,110.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
78765,"Nana Papa Yaw Dwene ""Pops"" Mensah-Bonsu",M,28.0,206.0,106.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
79311,Miao Lijie,F,31.0,178.0,75.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
79984,"Patrick Sammy ""Patty"" Mills",M,23.0,183.0,85.0,Australia,2012,Summer,London,Basketball,Basketball Men's Basketball,
80377,Antonija Miura,F,24.0,181.0,65.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
80621,Nwal-Endn Miyem,F,24.0,188.0,87.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
81595,Sergey Aleksandrovich Monya,M,29.0,202.0,99.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
81671,Maya April Moore,F,23.0,183.0,79.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
82731,Timofey Pavlovich Mozgov,M,26.0,216.0,113.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
83536,Lizanne Murphy,F,28.0,185.0,75.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
84776,Juan Carlos Navarro Feijoo,M,32.0,193.0,82.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
84941,Emmeline Ndongue,F,29.0,192.0,82.0,France,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
85298,Maybyner Nen,M,29.0,211.0,113.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
85573,"Bradley ""Brad"" Newley",M,27.0,199.0,88.0,Australia,2012,Summer,London,Basketball,Basketball Men's Basketball,
86015,"Matthew Peter ""Matt"" Nielsen",M,34.0,209.0,98.0,Australia,2012,Summer,London,Basketball,Basketball Men's Basketball,
86706,Andrs Marcelo Nocioni Roux,M,32.0,201.0,102.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
87699,Derrick Osamuyi Obasohan,M,31.0,198.0,,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
88201,Chamberlain Nnaemeka Oguchi,M,26.0,198.0,90.0,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
88233,Jenna O'Hea,F,25.0,186.0,76.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
89631,Richard Dean Oruche,M,24.0,193.0,,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
89764,Irina Viktorovna Osipova (-Minayeva),F,31.0,187.0,72.0,Russia,2012,Summer,London,Basketball,Basketball Women's Basketball,
90270,Olumide Oyedeji,M,31.0,208.0,109.0,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
90555,Julie Anne Page,F,29.0,188.0,90.0,Great Britain,2012,Summer,London,Basketball,Basketball Women's Basketball,
90733,Emine Tuba Palazolu,F,31.0,172.0,60.0,Turkey,2012,Summer,London,Basketball,Basketball Women's Basketball,
91649,Candace Nicole Parker (-Williams),F,26.0,193.0,80.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
91680,"William Anthony ""Tony"" Parker, Jr.",M,30.0,186.0,80.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
92158,"Christopher Emmanuel ""Chris"" Paul",M,27.0,183.0,83.0,USA,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
92582,Tereza Peckov,F,25.0,190.0,72.0,Czech Republic,2012,Summer,London,Basketball,Basketball Women's Basketball,
94015,Anna Viktorovna Petrakova,F,27.0,188.0,79.0,Russia,2012,Summer,London,Basketball,Basketball Women's Basketball,
94484,Krista Lynn Phillips,F,24.0,198.0,104.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
94772,Florent Pitrus,M,31.0,202.0,103.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
94899,Courtnay Pilypaitis,F,24.0,185.0,90.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
95508,Michelle Plouffe,F,19.0,190.0,82.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
95570,"Martynas ""Marty"" Pocius",M,26.0,196.0,86.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
96033,Anton Aleksandrovich Ponkrashov,M,26.0,200.0,100.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
96993,Pablo Prigioni,M,35.0,191.0,81.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
99170,"Raul ""Raulzinho"" Togni Neto",M,20.0,192.0,82.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
99808,"Nathan James ""Nate"" Reinking",M,38.0,188.0,88.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
100219,Felipe Reyes Cabaas,M,32.0,205.0,109.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
100506,Samantha Richards,F,29.0,170.0,64.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
101686,Joice Rodrigues de Souza,F,25.0,176.0,65.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
101854,Sergio Rodrguez Gmez,M,26.0,191.0,80.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
103934,Amine Rzig,M,31.0,198.0,95.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
104115,Vctor Sada Remisa,M,28.0,192.0,93.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
104857,Emanuela Salopek,F,25.0,178.0,66.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
105094,Fernando San Emeterio Lara,M,28.0,199.0,105.0,Spain,2012,Summer,London,Basketball,Basketball Men's Basketball,Silver
107958,Luis Alberto Scola Balvoa,M,32.0,206.0,108.0,Argentina,2012,Summer,London,Basketball,Basketball Men's Basketball,
108044,"Jennifer ""Jenni"" Screen (-Mottram)",F,30.0,180.0,69.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
108305,Renaldas Seibutis,M,27.0,196.0,83.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
108765,Kevin Sraphin,M,22.0,206.0,125.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
110105,Aleksey Viktorovich Shved,M,23.0,198.0,86.0,Russia,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
110591,"Slvia Cristina ""Slvinha"" Gustavo Rocha Valente",F,30.0,182.0,77.0,Brazil,2012,Summer,London,Basketball,Basketball Women's Basketball,
111657,"Anthony Oludewa Jeffrey ""Tony"" Skinn",M,29.0,191.0,79.0,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
111950,Radhouane Slimane,M,31.0,204.0,100.0,Tunisia,2012,Summer,London,Basketball,Basketball Men's Basketball,
111960,Iva Slikovi,F,27.0,193.0,82.0,Croatia,2012,Summer,London,Basketball,Basketball Women's Basketball,
112447,"Kimberly Ann ""Kim"" Smith-Gaucher",F,28.0,182.0,72.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
112541,Belinda Rose Snell,F,31.0,180.0,80.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
113156,Song Xiaoyun,F,29.0,175.0,72.0,China,2012,Summer,London,Basketball,Basketball Women's Basketball,
113163,Darius Songaila,M,34.0,204.0,110.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
113920,Tiago Splitter Beims,M,27.0,210.0,117.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
114170,Natalie Stafford,F,35.0,176.0,66.0,Great Britain,2012,Summer,London,Basketball,Basketball Women's Basketball,
115130,Azania Jocelyn D. Stewart,F,23.0,192.0,89.0,Great Britain,2012,Summer,London,Basketball,Basketball Women's Basketball,
116359,"Andrew Derek ""Drew"" Sullivan",M,32.0,203.0,98.0,Great Britain,2012,Summer,London,Basketball,Basketball Men's Basketball,
116443,Laura Ann Summerton-Hodges,F,28.0,190.0,78.0,Australia,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
116513,Sun Yue,M,26.0,206.0,95.0,China,2012,Summer,London,Basketball,Basketball Men's Basketball,
118744,Alisha Tatham,F,25.0,180.0,75.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
118748,Tamara T. Tatham,F,26.0,185.0,79.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
118778,Diana Lurena Taurasi,F,30.0,183.0,70.0,USA,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
118919,Larry James Taylor Junior,M,31.0,188.0,85.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
120035,Shona Louise Thorburn,F,29.0,175.0,70.0,Canada,2012,Summer,London,Basketball,Basketball Women's Basketball,
120877,Lusa Macuto Toms,F,29.0,192.0,82.0,Angola,2012,Summer,London,Basketball,Basketball Women's Basketball,
121255,Caio Aparecido da Silveira Torres,M,25.0,206.0,125.0,Brazil,2012,Summer,London,Basketball,Basketball Men's Basketball,
121678,Ali Traore,M,27.0,208.0,115.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
122619,Esmeral Tunluer,F,32.0,175.0,65.0,Turkey,2012,Summer,London,Basketball,Basketball Women's Basketball,
122722,Ronny Turiaf,M,29.0,208.0,111.0,France,2012,Summer,London,Basketball,Basketball Men's Basketball,
123156,Ejike Christopher Ugboaja,M,27.0,206.0,102.0,Nigeria,2012,Summer,London,Basketball,Basketball Men's Basketball,
123846,Jonas Valaninas,M,20.0,213.0,120.0,Lithuania,2012,Summer,London,Basketball,Basketball Men's Basketball,
125099,Rachael Vanderwal,F,29.0,175.0,66.0,Great Britain,2012,Summer,London,Basketball,Basketball Women's Basketball,
